REGION_BRCH,PRODUCT_TYPE_BRCH,AS_OF_DT,COLLATERAL_AGREEMENT_ID,COLLATERAL_AGREEMENT_TYPE,COLLATERAL_AMOUNT,COLLATERAL_CURRENCY,CUSTOMER_NR,ENTITY,FACILITY_NR,MATURITY_DATE,REC_REF_DT,SOURCE_SYSTEM,START_DATE,FROM_CURRENCY,TO_CURRENCY,RATE,MULTIPLY_DIVIDE_IND,LCY_TO_HKD,DEAL_DT
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003322216:2:0,G007,99999999999,HKD,018:RM:1800000000000000000001420605,18,CLS:1000720987,31JAN2025:00:00:00,31DEC2024:00:00:00,NX,26APR2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003248377:1:1,P001,5274022,HKD,018:RM:1800000000000000000000821555,18,CLS:1000475942,21JUL2050:00:00:00,31DEC2024:00:00:00,NX,21JUL2020:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003335727:1:0,O010,958319,HKD,018:RM:1800000000000000000001267303,18,CLS:1000728753,28FEB2025:00:00:00,31DEC2024:00:00:00,NX,26FEB2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003312177:4:1,P001,9276993,HKD,018:RM:1800000000000000000001403290,18,CLS:1000652647,31MAR2052:00:00:00,31DEC2024:00:00:00,NX,31MAR2022:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003312177:1:0,G007,99999999999,HKD,018:RM:1800000000000000000001403290,18,CLS:1000652647,31MAR2052:00:00:00,31DEC2024:00:00:00,NX,31MAR2022:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003331622:1:1,P001,18062980,HKD,018:RM:1800000000000000000001213754,18,CLS:1000720719,19JAN2039:00:00:00,31DEC2024:00:00:00,NX,19JAN2023:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003390600:2:0,G007,99999999999,HKD,018:RM:1800000000000000000001571242,18,CLS:1000843672,31MAR2025:00:00:00,31DEC2024:00:00:00,NX,10SEP2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003390600:1:0,G007,99999999999,HKD,018:RM:1800000000000000000001571242,18,CLS:1000843672,31MAR2025:00:00:00,31DEC2024:00:00:00,NX,10SEP2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003397857:1:1,P001,23880000,HKD,018:RM:1800000000000000000001589881,18,CLS:1000863022,12DEC2044:00:00:00,31DEC2024:00:00:00,NX,12DEC2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003397117:1:1,P001,5706000,HKD,018:RM:1800000000000000000001590245,18,CLS:1000860182,29NOV2054:00:00:00,31DEC2024:00:00:00,NX,29NOV2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003330722:4:0,O010,5844000,HKD,018:RM:1800000000000000000001448656,18,CLS:1000728278,28FEB2025:00:00:00,31DEC2024:00:00:00,NX,20FEB2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003327460:2:1,P001,23923243,HKD,018:RM:1800000000000000000001442992,18,CLS:1000688163,14NOV2052:00:00:00,31DEC2024:00:00:00,NX,14NOV2022:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003327460:1:0,G007,99999999999,HKD,018:RM:1800000000000000000001442992,18,CLS:1000688163,14NOV2052:00:00:00,31DEC2024:00:00:00,NX,14NOV2022:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003313993:1:0,G007,99999999999,HKD,018:RM:1800000000000000000001407866,18,CLS:1000657539,19MAY2052:00:00:00,31DEC2024:00:00:00,NX,19MAY2022:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003313993:2:1,P001,5339014,HKD,018:RM:1800000000000000000001407866,18,CLS:1000657539,19MAY2052:00:00:00,31DEC2024:00:00:00,NX,19MAY2022:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003318835:1:1,P002,17921818,HKD,018:RM:1800000000000000000001432588,18,CLS:1000669871,26AUG2042:00:00:00,31DEC2024:00:00:00,NX,26AUG2022:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003318835:2:0,G007,99999999999,HKD,018:RM:1800000000000000000001432588,18,CLS:1000669871,26AUG2042:00:00:00,31DEC2024:00:00:00,NX,26AUG2022:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003318838:3:1,P003,12133154,HKD,018:RM:1800000000000000000001426143,18,CLS:1000676981,31JAN2025:00:00:00,31DEC2024:00:00:00,NX,19APR2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003318838:6:1,P003,15614397,HKD,018:RM:1800000000000000000001426143,18,CLS:1000676981,31JAN2025:00:00:00,31DEC2024:00:00:00,NX,19APR2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003318838:7:1,P005,2803405,HKD,018:RM:1800000000000000000001426143,18,CLS:1000676981,31JAN2025:00:00:00,31DEC2024:00:00:00,NX,19APR2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003318838:1:0,G007,99999999999,HKD,018:RM:1800000000000000000001426143,18,CLS:1000676981,31JAN2025:00:00:00,31DEC2024:00:00:00,NX,19APR2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003318838:2:1,P003,13131452,HKD,018:RM:1800000000000000000001426143,18,CLS:1000676981,31JAN2025:00:00:00,31DEC2024:00:00:00,NX,19APR2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003318838:5:1,P003,13276504,HKD,018:RM:1800000000000000000001426143,18,CLS:1000676981,31JAN2025:00:00:00,31DEC2024:00:00:00,NX,19APR2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003318838:4:1,P003,12518821,HKD,018:RM:1800000000000000000001426143,18,CLS:1000676981,31JAN2025:00:00:00,31DEC2024:00:00:00,NX,19APR2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003314068:2:0,G007,99999999999,HKD,018:RM:1800000000000000000001401575,18,CLS:1000657876,30APR2025:00:00:00,31DEC2024:00:00:00,NX,27NOV2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003314068:1:0,G007,99999999999,HKD,018:RM:1800000000000000000001401575,18,CLS:1000657876,30APR2025:00:00:00,31DEC2024:00:00:00,NX,27NOV2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003334478:1:1,P002,12490668,HKD,018:RM:1800000000000000000001457812,18,CLS:1000726285,27FEB2043:00:00:00,31DEC2024:00:00:00,NX,27FEB2023:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003334483:1:0,G007,40000000,USD,018:RM:1800000000000000000001460114,18,CLS:1000732799,31JUL2025:00:00:00,31DEC2024:00:00:00,NX,09DEC2024:00:00:00,USD,HKD,7.76295054,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003312654:7:0,G007,99999999999,HKD,018:RM:1800000000000000000001395914,18,CLS:1000657024,31JAN2025:00:00:00,31DEC2024:00:00:00,NX,29JUL2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003312654:3:1,P002,19827976,HKD,018:RM:1800000000000000000001395914,18,CLS:1000657024,31JAN2025:00:00:00,31DEC2024:00:00:00,NX,29JUL2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003312654:6:0,G007,99999999999,HKD,018:RM:1800000000000000000001395914,18,CLS:1000657024,31JAN2025:00:00:00,31DEC2024:00:00:00,NX,29JUL2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003312654:1:1,P001,42518309,HKD,018:RM:1800000000000000000001395914,18,CLS:1000657024,31JAN2025:00:00:00,31DEC2024:00:00:00,NX,29JUL2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003312654:2:1,P005,2803405,HKD,018:RM:1800000000000000000001395914,18,CLS:1000657024,31JAN2025:00:00:00,31DEC2024:00:00:00,NX,29JUL2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003312654:4:1,P001,8410215,HKD,018:RM:1800000000000000000001395914,18,CLS:1000657024,31JAN2025:00:00:00,31DEC2024:00:00:00,NX,29JUL2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003312654:5:0,G007,99999999999,HKD,018:RM:1800000000000000000001395914,18,CLS:1000657024,31JAN2025:00:00:00,31DEC2024:00:00:00,NX,29JUL2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003317657:2:0,G007,99999999999,HKD,018:RM:1800000000000000000001410286,18,CLS:1000667287,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,18JUL2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003317657:1:1,P001,26436870,HKD,018:RM:1800000000000000000001410286,18,CLS:1000667287,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,18JUL2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003314408:1:1,P001,2974593,HKD,018:RM:1800000000000000000001414603,18,CLS:1000658671,30MAY2051:00:00:00,31DEC2024:00:00:00,NX,30MAY2022:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003366871:1:0,G007,99999999999,HKD,018:RM:1800000000000000000001507171,18,CLS:1000806032,31DEC2025:00:00:00,31DEC2024:00:00:00,NX,20DEC2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003366871:2:0,O010,2790000,HKD,018:RM:1800000000000000000001507171,18,CLS:1000806032,31DEC2025:00:00:00,31DEC2024:00:00:00,NX,20DEC2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003389224:1:0,G007,99999999999,HKD,018:RM:1800000000000000000001481458,18,CLS:1000840937,23AUG2027:00:00:00,31DEC2024:00:00:00,NX,23AUG2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003376712:2:0,T005,0,USD,018:RM:1800000000000000000001486932,18,CLS:1000814902,31MAR2025:00:00:00,31DEC2024:00:00:00,NX,19MAR2024:00:00:00,USD,HKD,7.76295054,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003376712:3:0,T005,688343,CNY,018:RM:1800000000000000000001486932,18,CLS:1000814902,31MAR2025:00:00:00,31DEC2024:00:00:00,NX,19MAR2024:00:00:00,CNY,HKD,1.0600879,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003376712:1:0,T004,141000,HKD,018:RM:1800000000000000000001486932,18,CLS:1000814902,31MAR2025:00:00:00,31DEC2024:00:00:00,NX,19MAR2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003376712:4:0,O007,29824086,CNY,018:RM:1800000000000000000001486932,18,CLS:1000814902,31MAR2025:00:00:00,31DEC2024:00:00:00,NX,19MAR2024:00:00:00,CNY,HKD,1.0600879,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003384927:1:1,P001,6346909,HKD,018:RM:1800000000000000000001562400,18,CLS:1000831607,02JUL2054:00:00:00,31DEC2024:00:00:00,NX,02JUL2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003379997:1:1,P001,4201574,HKD,018:RM:1800000000000000000001438648,18,CLS:1000821139,18APR2054:00:00:00,31DEC2024:00:00:00,NX,18APR2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003388560:1:1,P001,4496438,HKD,018:RM:1800000000000000000001571684,18,CLS:1000840049,19AUG2048:00:00:00,31DEC2024:00:00:00,NX,19AUG2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003374206:1:1,P002,572148,HKD,018:RM:1800000000000000000001316585,18,CLS:1000812396,08MAR2044:00:00:00,31DEC2024:00:00:00,NX,08MAR2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003382480:1:1,P001,2800006,HKD,018:RM:1800000000000000000001544120,18,CLS:1000825568,20MAY2034:00:00:00,31DEC2024:00:00:00,NX,20MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003384138:1:1,P002,10470557,HKD,018:RM:1800000000000000000001030885,18,CLS:1000829695,19JUN2034:00:00:00,31DEC2024:00:00:00,NX,19JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003384282:1:0,G007,40000000,USD,018:RM:1800000000000000000001560413,18,CLS:1000829560,31JAN2025:00:00:00,31DEC2024:00:00:00,NX,18JUN2024:00:00:00,USD,HKD,7.76295054,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000023201:1:1,P001,3050865,HKD,018:RM:1800000000000000000000297257,18,CLS:1000661665,24JUN2042:00:00:00,31DEC2024:00:00:00,NX,24JUN2022:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000008650:1:1,P001,3974461,HKD,018:RM:1800000000000000000000410324,18,CLS:0001472463,21JAN2036:00:00:00,31DEC2024:00:00:00,NX,21JAN2011:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003247367:1:0,G007,99999999999,HKD,018:RM:1800000000000000000001313662,18,CLS:1000471413,30JUN2025:00:00:00,31DEC2024:00:00:00,NX,19JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003247367:4:0,G007,99999999999,HKD,018:RM:1800000000000000000001313662,18,CLS:1000471413,30JUN2025:00:00:00,31DEC2024:00:00:00,NX,19JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003247578:2:0,G007,99999999999,HKD,018:RM:1800000000000000000001312173,18,CLS:1000474043,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,28NOV2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003247578:1:1,P001,50468424,HKD,018:RM:1800000000000000000001312173,18,CLS:1000474043,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,28NOV2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003255667:2:0,O010,974781,HKD,018:RM:1800000000000000000001201060,18,CLS:1000626171,31AUG2025:00:00:00,31DEC2024:00:00:00,NX,13AUG2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003279888:3:1,P003,20981366,HKD,018:RM:1800000000000000000001320420,18,CLS:1000578855,31JUL2025:00:00:00,31DEC2024:00:00:00,NX,18JUL2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003279888:2:1,P001,5713256,HKD,018:RM:1800000000000000000001320420,18,CLS:1000578855,31JUL2025:00:00:00,31DEC2024:00:00:00,NX,18JUL2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003279888:1:0,G007,99999999999,HKD,018:RM:1800000000000000000001320420,18,CLS:1000578855,31JUL2025:00:00:00,31DEC2024:00:00:00,NX,18JUL2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003248177:1:1,P001,3911766,HKD,018:RM:1800000000000000000001313266,18,CLS:1000475234,20JUL2050:00:00:00,31DEC2024:00:00:00,NX,20JUL2020:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003249873:1:1,P001,8292283,HKD,018:RM:1800000000000000000001137975,18,CLS:1000578082,13AUG2050:00:00:00,31DEC2024:00:00:00,NX,13AUG2020:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003344160:2:0,G007,99999999999,HKD,018:RM:1800000000000000000001486838,18,CLS:1000745531,30JUN2043:00:00:00,31DEC2024:00:00:00,NX,30JUN2023:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003344160:1:1,P002,35936953,HKD,018:RM:1800000000000000000001486838,18,CLS:1000745531,30JUN2043:00:00:00,31DEC2024:00:00:00,NX,30JUN2023:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003355896:1:0,G007,75000000,USD,018:RM:1800000000000000000001506753,18,CLS:1000766474,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,08AUG2024:00:00:00,USD,HKD,7.76295054,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003338172:2:0,G007,99999999999,HKD,018:RM:1800000000000000000001459616,18,CLS:1000734822,25APR2043:00:00:00,31DEC2024:00:00:00,NX,25APR2023:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003338172:3:0,G007,99999999999,HKD,018:RM:1800000000000000000001459616,18,CLS:1000734822,25APR2043:00:00:00,31DEC2024:00:00:00,NX,25APR2023:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003338172:1:1,P002,103183199,HKD,018:RM:1800000000000000000001459616,18,CLS:1000734822,25APR2043:00:00:00,31DEC2024:00:00:00,NX,25APR2023:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003362222:1:0,G007,99999999999,HKD,018:RM:1800000000000000000001508587,18,CLS:1000793193,22DEC2043:00:00:00,31DEC2024:00:00:00,NX,22DEC2023:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003362222:2:1,P002,13779775,HKD,018:RM:1800000000000000000001508587,18,CLS:1000793193,22DEC2043:00:00:00,31DEC2024:00:00:00,NX,22DEC2023:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003343742:2:1,P002,36000000,HKD,018:RM:1800000000000000000001477454,18,CLS:1000745520,30JUN2043:00:00:00,31DEC2024:00:00:00,NX,30JUN2023:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003343742:1:0,G007,99999999999,HKD,018:RM:1800000000000000000001477454,18,CLS:1000745520,30JUN2043:00:00:00,31DEC2024:00:00:00,NX,30JUN2023:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003340726:1:1,P001,3465832,HKD,018:RM:1800000000000000000001472794,18,CLS:1000738868,19MAY2053:00:00:00,31DEC2024:00:00:00,NX,19MAY2023:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,HKCBF:0020002309:3175144001,P001,4031116.1,HKD,019:HKCBF:0200000085,18,HKCBF:0020002309:FAC,31DEC2025:00:00:00,31DEC2024:00:00:00,NX,01JAN1900:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,HKCBF:0020005979:3229642001,P001,5753560.12,HKD,019:HKCBF:0200000256,18,HKCBF:0020005979:FAC,31DEC2025:00:00:00,31DEC2024:00:00:00,NX,01JAN1900:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,HKCBF:0020006185:P731400203,P001,1159523.54,HKD,019:HKCBF:73HV085079,18,HKCBF:0020006185:FAC,31DEC2025:00:00:00,31DEC2024:00:00:00,NX,01JAN1900:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,HKCBF:0020006606:3235495001,P001,1723795.08,HKD,019:HKCBF:0200000289,18,HKCBF:0020006606:FAC,31DEC2025:00:00:00,31DEC2024:00:00:00,NX,01JAN1900:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,HKCBF:0020008978:3282989002,P003,6823752.32,HKD,019:HKCBF:0200000396,18,HKCBF:0020008978:FAC,31DEC2025:00:00:00,31DEC2024:00:00:00,NX,01JAN1900:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,HKCBF:0020008978:G:HKD,G008,464418.87,HKD,,18,HKCBF:0020008978:FAC,29OCT2040:00:00:00,31DEC2024:00:00:00,NX,29OCT2020:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,HKCBF:0020009044:3283092001,P001,2540511.37,HKD,019:HKCBF:0200000427,18,HKCBF:0020009044:FAC,31DEC2025:00:00:00,31DEC2024:00:00:00,NX,01JAN1900:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,HKCBF:0020011685:3293885001,P001,4066058.91,HKD,019:HKCBF:0200000565,18,HKCBF:0020011685:FAC,31DEC2025:00:00:00,31DEC2024:00:00:00,NX,01JAN1900:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,HKCBF:0020012495:3295927001,P001,4061817.7,HKD,019:HKCBF:0200000599,18,HKCBF:0020012495:FAC,31DEC2025:00:00:00,31DEC2024:00:00:00,NX,01JAN1900:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,HKCBF:0020014544:3296055002,P005,1044930.91,HKD,019:HKCBF:0200000606,18,HKCBF:0020014544:FAC,31DEC2025:00:00:00,31DEC2024:00:00:00,NX,01JAN1900:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,HKCBF:0020016588:3312437001,P002,2711025.12,HKD,019:HKCBF:0200000828,18,HKCBF:0020016588:FAC,31DEC2025:00:00:00,31DEC2024:00:00:00,NX,01JAN1900:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,HKCBF:0020018868:3321837001,P001,2341409.91,HKD,019:HKCBF:0200000971,18,HKCBF:0020018868:FAC,31DEC2025:00:00:00,31DEC2024:00:00:00,NX,01JAN1900:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,HKCBF:0020019579:3328411001,P001,6020993.44,HKD,019:HKCBF:0200001028,18,HKCBF:0020019579:FAC,31DEC2025:00:00:00,31DEC2024:00:00:00,NX,01JAN1900:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,HKCBF:0020026941:3385464001,P001,4284942.7,HKD,019:HKCBF:0200001516,18,HKCBF:0020026941:FAC,31DEC2025:00:00:00,31DEC2024:00:00:00,NX,01JAN1900:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,HKCBF:ML06000754:G:HKD,G008,6276.94,HKD,,18,HKCBF:ML06000754:FAC,10JUL2026:00:00:00,31DEC2024:00:00:00,NX,10JUL2006:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,HKCBF:ML06000754:P730600744,P001,3077825.23,HKD,019:HKCBF:73HV026782,18,HKCBF:ML06000754:FAC,31DEC2025:00:00:00,31DEC2024:00:00:00,NX,01JAN1900:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,HKCBF:ML09001313:P730901249,P001,2809614.74,HKD,019:HKCBF:73HV059179,18,HKCBF:ML09001313:FAC,31DEC2025:00:00:00,31DEC2024:00:00:00,NX,01JAN1900:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,HKCBF:ML10001492:P731001423,P001,3567470,HKD,019:HKCBF:73HV059184,18,HKCBF:ML10001492:FAC,31DEC2025:00:00:00,31DEC2024:00:00:00,NX,01JAN1900:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,HKCBF:ML11000504:P731100461,P002,7998504.52,HKD,019:HKCBF:73HV072348,18,HKCBF:ML11000504:FAC,31DEC2025:00:00:00,31DEC2024:00:00:00,NX,01JAN1900:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,HKCBF:ML11000544:G:HKD,G008,211117.26,HKD,,18,HKCBF:ML11000544:FAC,18MAY2026:00:00:00,31DEC2024:00:00:00,NX,18MAY2011:00:00:00,HKD,HKD,1,M,1,
